측정시간,행정동,방문자수,구,공원명
2025-04-01 11:56:00,Nokbeon-dong,22,은평구,은평평화공원
2025-04-01 11:57:00,Beon3(sam)-dong,18,강북구,북서울꿈의숲
2025-04-01 11:57:00,Beon3(sam)-dong,18,강북구,북서울꿈의숲
2025-04-01 12:00:00,Seongsu1ga1(il)-dong,15,성동구,서울숲공원
2025-04-01 12:00:00,Amsa3(sam)-dong,4,강동구,암사생태공원
2025-04-01 12:06:00,Cheonyeon-dong,18,서대문구,서대문독립공원
2025-04-01 12:06:00,Nokbeon-dong,23,은평구,은평평화공원
2025-04-01 12:10:00,Amsa3(sam)-dong,12,강동구,암사생태공원
2025-04-01 12:10:00,Seongsu1ga1(il)-dong,11,성동구,서울숲공원
2025-04-01 12:12:00,Beon3(sam)-dong,21,강북구,북서울꿈의숲
2025-04-01 12:13:00,Beon3(sam)-dong,14,강북구,북서울꿈의숲
2025-04-01 12:16:00,Cheonyeon-dong,3,서대문구,서대문독립공원
2025-04-01 12:16:00,Nokbeon-dong,7,은평구,은평평화공원
2025-04-01 12:20:00,Seongsu1ga1(il)-dong,32,성동구,서울숲공원
2025-04-01 12:20:00,Amsa3(sam)-dong,8,강동구,암사생태공원
2025-04-01 12:26:00,Nokbeon-dong,8,은평구,은평평화공원
2025-04-01 12:26:00,Cheonyeon-dong,18,서대문구,서대문독립공원
2025-04-01 12:27:00,Beon3(sam)-dong,18,강북구,북서울꿈의숲
2025-04-01 12:30:00,Seongsu1ga1(il)-dong,22,성동구,서울숲공원
2025-04-01 12:30:00,Amsa3(sam)-dong,9,강동구,암사생태공원
2025-04-01 12:36:00,Nokbeon-dong,11,은평구,은평평화공원
2025-04-01 12:36:00,Cheonyeon-dong,18,서대문구,서대문독립공원
2025-04-01 12:37:00,Beon3(sam)-dong,15,강북구,북서울꿈의숲
2025-04-01 12:40:00,Seongsu1ga1(il)-dong,25,성동구,서울숲공원
2025-04-01 12:40:00,Amsa3(sam)-dong,13,강동구,암사생태공원
2025-04-01 12:46:00,Cheonyeon-dong,14,서대문구,서대문독립공원
2025-04-01 12:46:00,Nokbeon-dong,18,은평구,은평평화공원
2025-04-01 12:47:00,Beon3(sam)-dong,30,강북구,북서울꿈의숲
2025-04-01 12:50:00,Seongsu1ga1(il)-dong,33,성동구,서울숲공원
2025-04-01 12:56:00,Nokbeon-dong,7,은평구,은평평화공원
2025-04-01 12:56:00,Cheonyeon-dong,8,서대문구,서대문독립공원
2025-04-01 12:57:00,Beon3(sam)-dong,21,강북구,북서울꿈의숲
2025-04-01 13:00:00,Amsa3(sam)-dong,4,강동구,암사생태공원
2025-04-01 13:00:00,Seongsu1ga1(il)-dong,31,성동구,서울숲공원
2025-04-01 13:06:00,Cheonyeon-dong,5,서대문구,서대문독립공원
2025-04-01 13:06:00,Nokbeon-dong,8,은평구,은평평화공원
2025-04-01 13:07:00,Beon3(sam)-dong,21,강북구,북서울꿈의숲
2025-04-01 13:10:00,Amsa3(sam)-dong,4,강동구,암사생태공원
2025-04-01 13:10:00,Seongsu1ga1(il)-dong,12,성동구,서울숲공원
2025-04-01 13:16:00,Cheonyeon-dong,21,서대문구,서대문독립공원
2025-04-01 13:16:00,Nokbeon-dong,9,은평구,은평평화공원
2025-04-01 13:17:00,Beon3(sam)-dong,26,강북구,북서울꿈의숲
2025-04-01 13:20:00,Amsa3(sam)-dong,7,강동구,암사생태공원
2025-04-01 13:20:00,Seongsu1ga1(il)-dong,37,성동구,서울숲공원
2025-04-01 13:26:00,Cheonyeon-dong,15,서대문구,서대문독립공원
2025-04-01 13:26:00,Nokbeon-dong,7,은평구,은평평화공원
2025-04-01 13:27:00,Beon3(sam)-dong,24,강북구,북서울꿈의숲
2025-04-01 13:30:00,Seongsu1ga1(il)-dong,32,성동구,서울숲공원
2025-04-01 13:30:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-01 13:36:00,Cheonyeon-dong,12,서대문구,서대문독립공원
2025-04-01 13:36:00,Nokbeon-dong,19,은평구,은평평화공원
2025-04-01 13:37:00,Beon3(sam)-dong,27,강북구,북서울꿈의숲
2025-04-01 13:40:00,Amsa3(sam)-dong,4,강동구,암사생태공원
2025-04-01 13:40:00,Seongsu1ga1(il)-dong,18,성동구,서울숲공원
2025-04-01 13:46:00,Nokbeon-dong,24,은평구,은평평화공원
2025-04-01 13:46:00,Cheonyeon-dong,8,서대문구,서대문독립공원
2025-04-01 13:47:00,Beon3(sam)-dong,29,강북구,북서울꿈의숲
2025-04-01 13:56:00,Nokbeon-dong,17,은평구,은평평화공원
2025-04-01 14:00:00,Amsa3(sam)-dong,4,강동구,암사생태공원
2025-04-01 14:00:00,Seongsu1ga1(il)-dong,16,성동구,서울숲공원
2025-04-01 14:06:00,Cheonyeon-dong,15,서대문구,서대문독립공원
2025-04-01 14:06:00,Nokbeon-dong,12,은평구,은평평화공원
2025-04-01 14:07:00,Beon3(sam)-dong,24,강북구,북서울꿈의숲
2025-04-01 14:10:00,Amsa3(sam)-dong,15,강동구,암사생태공원
2025-04-01 14:10:00,Seongsu1ga1(il)-dong,32,성동구,서울숲공원
2025-04-01 14:16:00,Cheonyeon-dong,15,서대문구,서대문독립공원
2025-04-01 14:16:00,Nokbeon-dong,18,은평구,은평평화공원
2025-04-01 14:17:00,Beon3(sam)-dong,26,강북구,북서울꿈의숲
2025-04-01 14:20:00,Seongsu1ga1(il)-dong,15,성동구,서울숲공원
2025-04-01 14:20:00,Amsa3(sam)-dong,18,강동구,암사생태공원
2025-04-01 14:26:00,Cheonyeon-dong,12,서대문구,서대문독립공원
2025-04-01 14:26:00,Nokbeon-dong,12,은평구,은평평화공원
2025-04-01 14:27:00,Beon3(sam)-dong,33,강북구,북서울꿈의숲
2025-04-01 14:30:00,Amsa3(sam)-dong,8,강동구,암사생태공원
2025-04-01 14:30:00,Seongsu1ga1(il)-dong,30,성동구,서울숲공원
2025-04-01 14:36:00,Nokbeon-dong,26,은평구,은평평화공원
2025-04-01 14:36:00,Cheonyeon-dong,8,서대문구,서대문독립공원
2025-04-01 14:37:00,Beon3(sam)-dong,31,강북구,북서울꿈의숲
2025-04-01 14:40:00,Seongsu1ga1(il)-dong,30,성동구,서울숲공원
2025-04-01 14:40:00,Amsa3(sam)-dong,16,강동구,암사생태공원
2025-04-01 14:46:00,Cheonyeon-dong,10,서대문구,서대문독립공원
2025-04-01 14:46:00,Nokbeon-dong,20,은평구,은평평화공원
2025-04-01 14:47:00,Beon3(sam)-dong,20,강북구,북서울꿈의숲
2025-04-01 14:50:00,Seongsu1ga1(il)-dong,22,성동구,서울숲공원
2025-04-01 14:50:00,Amsa3(sam)-dong,16,강동구,암사생태공원
2025-04-01 14:56:00,Cheonyeon-dong,12,서대문구,서대문독립공원
2025-04-01 14:56:00,Nokbeon-dong,8,은평구,은평평화공원
2025-04-01 14:57:00,Beon3(sam)-dong,15,강북구,북서울꿈의숲
2025-04-01 14:57:00,Beon3(sam)-dong,15,강북구,북서울꿈의숲
2025-04-01 15:00:00,Amsa3(sam)-dong,9,강동구,암사생태공원
2025-04-01 15:00:00,Seongsu1ga1(il)-dong,30,성동구,서울숲공원
2025-04-01 15:06:00,Cheonyeon-dong,9,서대문구,서대문독립공원
2025-04-01 15:06:00,Nokbeon-dong,11,은평구,은평평화공원
2025-04-01 15:07:00,Beon3(sam)-dong,32,강북구,북서울꿈의숲
2025-04-01 15:10:00,Amsa3(sam)-dong,8,강동구,암사생태공원
2025-04-01 15:10:00,Seongsu1ga1(il)-dong,43,성동구,서울숲공원
2025-04-01 15:16:00,Nokbeon-dong,12,은평구,은평평화공원
2025-04-01 15:16:00,Cheonyeon-dong,11,서대문구,서대문독립공원
2025-04-01 15:17:00,Beon3(sam)-dong,33,강북구,북서울꿈의숲
2025-04-01 15:20:00,Amsa3(sam)-dong,4,강동구,암사생태공원
2025-04-01 15:20:00,Seongsu1ga1(il)-dong,33,성동구,서울숲공원
2025-04-01 15:26:00,Cheonyeon-dong,10,서대문구,서대문독립공원
2025-04-01 15:26:00,Nokbeon-dong,13,은평구,은평평화공원
2025-04-01 15:27:00,Beon3(sam)-dong,17,강북구,북서울꿈의숲
2025-04-01 15:30:00,Seongsu1ga1(il)-dong,31,성동구,서울숲공원
2025-04-01 15:30:00,Amsa3(sam)-dong,13,강동구,암사생태공원
2025-04-01 15:36:00,Nokbeon-dong,3,은평구,은평평화공원
2025-04-01 15:36:00,Cheonyeon-dong,18,서대문구,서대문독립공원
2025-04-01 15:37:00,Beon3(sam)-dong,24,강북구,북서울꿈의숲
2025-04-01 15:40:00,Amsa3(sam)-dong,11,강동구,암사생태공원
2025-04-01 15:40:00,Seongsu1ga1(il)-dong,21,성동구,서울숲공원
2025-04-01 15:46:00,Nokbeon-dong,9,은평구,은평평화공원
2025-04-01 15:46:00,Cheonyeon-dong,17,서대문구,서대문독립공원
2025-04-01 15:47:00,Beon3(sam)-dong,22,강북구,북서울꿈의숲
2025-04-01 15:50:00,Amsa3(sam)-dong,15,강동구,암사생태공원
2025-04-01 15:50:00,Seongsu1ga1(il)-dong,29,성동구,서울숲공원
2025-04-01 15:56:00,Cheonyeon-dong,16,서대문구,서대문독립공원
2025-04-01 15:56:00,Nokbeon-dong,9,은평구,은평평화공원
2025-04-01 15:57:00,Beon3(sam)-dong,37,강북구,북서울꿈의숲
2025-04-01 15:57:00,Beon3(sam)-dong,37,강북구,북서울꿈의숲
2025-04-01 16:00:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-01 16:00:00,Seongsu1ga1(il)-dong,25,성동구,서울숲공원
2025-04-01 16:06:00,Cheonyeon-dong,12,서대문구,서대문독립공원
2025-04-01 16:06:00,Nokbeon-dong,9,은평구,은평평화공원
2025-04-01 16:07:00,Beon3(sam)-dong,29,강북구,북서울꿈의숲
2025-04-01 16:10:00,Amsa3(sam)-dong,2,강동구,암사생태공원
2025-04-01 16:10:00,Seongsu1ga1(il)-dong,29,성동구,서울숲공원
2025-04-01 16:16:00,Cheonyeon-dong,16,서대문구,서대문독립공원
2025-04-01 16:16:00,Nokbeon-dong,13,은평구,은평평화공원
2025-04-01 16:17:00,Beon3(sam)-dong,19,강북구,북서울꿈의숲
2025-04-01 16:20:00,Amsa3(sam)-dong,2,강동구,암사생태공원
2025-04-01 16:20:00,Seongsu1ga1(il)-dong,17,성동구,서울숲공원
2025-04-01 16:26:00,Nokbeon-dong,9,은평구,은평평화공원
2025-04-01 16:26:00,Cheonyeon-dong,7,서대문구,서대문독립공원
2025-04-01 16:27:00,Beon3(sam)-dong,20,강북구,북서울꿈의숲
2025-04-01 16:30:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-01 16:30:00,Seongsu1ga1(il)-dong,27,성동구,서울숲공원
2025-04-01 16:36:00,Nokbeon-dong,11,은평구,은평평화공원
2025-04-01 16:36:00,Cheonyeon-dong,18,서대문구,서대문독립공원
2025-04-01 16:37:00,Beon3(sam)-dong,39,강북구,북서울꿈의숲
2025-04-01 16:40:00,Seongsu1ga1(il)-dong,24,성동구,서울숲공원
2025-04-01 16:40:00,Amsa3(sam)-dong,6,강동구,암사생태공원
2025-04-01 16:40:00,Seongsu1ga1(il)-dong,24,성동구,서울숲공원
2025-04-01 16:46:00,Nokbeon-dong,6,은평구,은평평화공원
2025-04-01 16:46:00,Cheonyeon-dong,7,서대문구,서대문독립공원
2025-04-01 16:47:00,Beon3(sam)-dong,24,강북구,북서울꿈의숲
2025-04-01 16:50:00,Amsa3(sam)-dong,7,강동구,암사생태공원
2025-04-01 16:56:00,Nokbeon-dong,8,은평구,은평평화공원
2025-04-01 16:57:00,Beon3(sam)-dong,31,강북구,북서울꿈의숲
2025-04-01 16:57:00,Beon3(sam)-dong,31,강북구,북서울꿈의숲
2025-04-01 17:00:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-01 17:00:00,Seongsu1ga1(il)-dong,25,성동구,서울숲공원
2025-04-01 17:06:00,Nokbeon-dong,9,은평구,은평평화공원
2025-04-01 17:06:00,Cheonyeon-dong,7,서대문구,서대문독립공원
2025-04-01 17:07:00,Beon3(sam)-dong,18,강북구,북서울꿈의숲
2025-04-01 17:10:00,Seongsu1ga1(il)-dong,24,성동구,서울숲공원
2025-04-01 17:10:00,Amsa3(sam)-dong,8,강동구,암사생태공원
2025-04-01 17:16:00,Nokbeon-dong,12,은평구,은평평화공원
2025-04-01 17:16:00,Cheonyeon-dong,10,서대문구,서대문독립공원
2025-04-01 17:16:00,Cheonyeon-dong,10,서대문구,서대문독립공원
2025-04-01 17:17:00,Beon3(sam)-dong,27,강북구,북서울꿈의숲
2025-04-01 17:20:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-01 17:20:00,Seongsu1ga1(il)-dong,23,성동구,서울숲공원
2025-04-01 17:26:00,Cheonyeon-dong,5,서대문구,서대문독립공원
2025-04-01 17:26:00,Nokbeon-dong,4,은평구,은평평화공원
2025-04-01 17:27:00,Beon3(sam)-dong,17,강북구,북서울꿈의숲
2025-04-01 17:30:00,Seongsu1ga1(il)-dong,37,성동구,서울숲공원
2025-04-01 17:30:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-01 17:36:00,Cheonyeon-dong,11,서대문구,서대문독립공원
2025-04-01 17:36:00,Nokbeon-dong,8,은평구,은평평화공원
2025-04-01 17:37:00,Beon3(sam)-dong,19,강북구,북서울꿈의숲
2025-04-01 17:40:00,Seongsu1ga1(il)-dong,31,성동구,서울숲공원
2025-04-01 17:40:00,Amsa3(sam)-dong,7,강동구,암사생태공원
2025-04-01 17:46:00,Cheonyeon-dong,8,서대문구,서대문독립공원
2025-04-01 17:46:00,Nokbeon-dong,15,은평구,은평평화공원
2025-04-01 17:47:00,Beon3(sam)-dong,17,강북구,북서울꿈의숲
2025-04-01 17:50:00,Seongsu1ga1(il)-dong,34,성동구,서울숲공원
2025-04-01 17:50:00,Seongsu1ga1(il)-dong,34,성동구,서울숲공원
2025-04-01 17:56:00,Nokbeon-dong,10,은평구,은평평화공원
2025-04-01 17:56:00,Cheonyeon-dong,9,서대문구,서대문독립공원
2025-04-01 17:57:00,Beon3(sam)-dong,18,강북구,북서울꿈의숲
2025-04-01 18:00:00,Amsa3(sam)-dong,9,강동구,암사생태공원
2025-04-01 18:00:00,Seongsu1ga1(il)-dong,21,성동구,서울숲공원
2025-04-01 18:06:00,Nokbeon-dong,10,은평구,은평평화공원
2025-04-01 18:06:00,Cheonyeon-dong,10,서대문구,서대문독립공원
2025-04-01 18:07:00,Beon3(sam)-dong,17,강북구,북서울꿈의숲
2025-04-01 18:10:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-01 18:10:00,Seongsu1ga1(il)-dong,13,성동구,서울숲공원
2025-04-01 18:16:00,Cheonyeon-dong,13,서대문구,서대문독립공원
2025-04-01 18:16:00,Nokbeon-dong,6,은평구,은평평화공원
2025-04-01 18:17:00,Beon3(sam)-dong,19,강북구,북서울꿈의숲
2025-04-01 18:20:00,Amsa3(sam)-dong,7,강동구,암사생태공원
2025-04-01 18:20:00,Seongsu1ga1(il)-dong,17,성동구,서울숲공원
2025-04-01 18:26:00,Cheonyeon-dong,8,서대문구,서대문독립공원
2025-04-01 18:26:00,Nokbeon-dong,7,은평구,은평평화공원
2025-04-01 18:27:00,Beon3(sam)-dong,17,강북구,북서울꿈의숲
2025-04-01 18:30:00,Amsa3(sam)-dong,7,강동구,암사생태공원
2025-04-01 18:30:00,Seongsu1ga1(il)-dong,17,성동구,서울숲공원
2025-04-01 18:30:00,Amsa3(sam)-dong,7,강동구,암사생태공원
2025-04-01 18:36:00,Cheonyeon-dong,4,서대문구,서대문독립공원
2025-04-01 18:36:00,Nokbeon-dong,12,은평구,은평평화공원
2025-04-01 18:37:00,Beon3(sam)-dong,19,강북구,북서울꿈의숲
2025-04-01 18:40:00,Seongsu1ga1(il)-dong,11,성동구,서울숲공원
2025-04-01 18:40:00,Amsa3(sam)-dong,9,강동구,암사생태공원
2025-04-01 18:40:00,Amsa3(sam)-dong,9,강동구,암사생태공원
2025-04-01 18:46:00,Nokbeon-dong,7,은평구,은평평화공원
2025-04-01 18:46:00,Cheonyeon-dong,2,서대문구,서대문독립공원
2025-04-01 18:47:00,Beon3(sam)-dong,12,강북구,북서울꿈의숲
2025-04-01 18:50:00,Seongsu1ga1(il)-dong,28,성동구,서울숲공원
2025-04-01 18:56:00,Cheonyeon-dong,1,서대문구,서대문독립공원
2025-04-01 18:56:00,Nokbeon-dong,6,은평구,은평평화공원
2025-04-01 18:57:00,Beon3(sam)-dong,20,강북구,북서울꿈의숲
2025-04-01 19:00:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-01 19:00:00,Seongsu1ga1(il)-dong,19,성동구,서울숲공원
2025-04-01 19:06:00,Nokbeon-dong,10,은평구,은평평화공원
2025-04-01 19:06:00,Cheonyeon-dong,10,서대문구,서대문독립공원
2025-04-01 19:07:00,Beon3(sam)-dong,24,강북구,북서울꿈의숲
2025-04-01 19:10:00,Seongsu1ga1(il)-dong,28,성동구,서울숲공원
2025-04-01 19:10:00,Amsa3(sam)-dong,2,강동구,암사생태공원
2025-04-01 19:16:00,Nokbeon-dong,6,은평구,은평평화공원
2025-04-01 19:16:00,Cheonyeon-dong,5,서대문구,서대문독립공원
2025-04-01 19:17:00,Beon3(sam)-dong,17,강북구,북서울꿈의숲
2025-04-01 19:20:00,Seongsu1ga1(il)-dong,14,성동구,서울숲공원
2025-04-01 19:20:00,Amsa3(sam)-dong,7,강동구,암사생태공원
2025-04-01 19:26:00,Nokbeon-dong,8,은평구,은평평화공원
2025-04-01 19:26:00,Cheonyeon-dong,2,서대문구,서대문독립공원
2025-04-01 19:27:00,Beon3(sam)-dong,16,강북구,북서울꿈의숲
2025-04-01 19:27:00,Beon3(sam)-dong,16,강북구,북서울꿈의숲
2025-04-01 19:30:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-01 19:30:00,Seongsu1ga1(il)-dong,19,성동구,서울숲공원
2025-04-01 19:36:00,Cheonyeon-dong,1,서대문구,서대문독립공원
2025-04-01 19:36:00,Nokbeon-dong,6,은평구,은평평화공원
2025-04-01 19:36:00,Nokbeon-dong,6,은평구,은평평화공원
2025-04-01 19:37:00,Beon3(sam)-dong,28,강북구,북서울꿈의숲
2025-04-01 19:40:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-01 19:40:00,Seongsu1ga1(il)-dong,16,성동구,서울숲공원
2025-04-01 19:46:00,Cheonyeon-dong,2,서대문구,서대문독립공원
2025-04-01 19:46:00,Nokbeon-dong,11,은평구,은평평화공원
2025-04-01 19:47:00,Beon3(sam)-dong,19,강북구,북서울꿈의숲
2025-04-01 19:50:00,Amsa3(sam)-dong,4,강동구,암사생태공원
2025-04-01 19:50:00,Seongsu1ga1(il)-dong,9,성동구,서울숲공원
2025-04-01 19:56:00,Cheonyeon-dong,7,서대문구,서대문독립공원
2025-04-01 19:56:00,Nokbeon-dong,9,은평구,은평평화공원
2025-04-01 19:57:00,Beon3(sam)-dong,31,강북구,북서울꿈의숲
2025-04-01 19:57:00,Beon3(sam)-dong,31,강북구,북서울꿈의숲
2025-04-01 20:00:00,Seongsu1ga1(il)-dong,23,성동구,서울숲공원
2025-04-01 20:00:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-01 20:06:00,Nokbeon-dong,9,은평구,은평평화공원
2025-04-01 20:06:00,Cheonyeon-dong,3,서대문구,서대문독립공원
2025-04-01 20:07:00,Beon3(sam)-dong,20,강북구,북서울꿈의숲
2025-04-01 20:10:00,Amsa3(sam)-dong,8,강동구,암사생태공원
2025-04-01 20:10:00,Seongsu1ga1(il)-dong,22,성동구,서울숲공원
2025-04-01 20:16:00,Cheonyeon-dong,2,서대문구,서대문독립공원
2025-04-01 20:16:00,Nokbeon-dong,6,은평구,은평평화공원
2025-04-01 20:17:00,Beon3(sam)-dong,20,강북구,북서울꿈의숲
2025-04-01 20:20:00,Seongsu1ga1(il)-dong,27,성동구,서울숲공원
2025-04-01 20:20:00,Amsa3(sam)-dong,7,강동구,암사생태공원
2025-04-01 20:26:00,Nokbeon-dong,5,은평구,은평평화공원
2025-04-01 20:26:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-01 20:27:00,Beon3(sam)-dong,16,강북구,북서울꿈의숲
2025-04-01 20:30:00,Amsa3(sam)-dong,6,강동구,암사생태공원
2025-04-01 20:30:00,Seongsu1ga1(il)-dong,8,성동구,서울숲공원
2025-04-01 20:36:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-01 20:36:00,Nokbeon-dong,7,은평구,은평평화공원
2025-04-01 20:37:00,Beon3(sam)-dong,14,강북구,북서울꿈의숲
2025-04-01 20:40:00,Seongsu1ga1(il)-dong,20,성동구,서울숲공원
2025-04-01 20:40:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-01 20:46:00,Nokbeon-dong,6,은평구,은평평화공원
2025-04-01 20:46:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-01 20:47:00,Beon3(sam)-dong,30,강북구,북서울꿈의숲
2025-04-01 20:50:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-01 20:50:00,Seongsu1ga1(il)-dong,7,성동구,서울숲공원
2025-04-01 20:56:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-01 20:56:00,Nokbeon-dong,18,은평구,은평평화공원
2025-04-01 20:57:00,Beon3(sam)-dong,22,강북구,북서울꿈의숲
2025-04-01 21:00:00,Seongsu1ga1(il)-dong,9,성동구,서울숲공원
2025-04-01 21:00:00,Amsa3(sam)-dong,4,강동구,암사생태공원
2025-04-01 21:06:00,Nokbeon-dong,9,은평구,은평평화공원
2025-04-01 21:06:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-01 21:07:00,Beon3(sam)-dong,17,강북구,북서울꿈의숲
2025-04-01 21:10:00,Amsa3(sam)-dong,4,강동구,암사생태공원
2025-04-01 21:10:00,Seongsu1ga1(il)-dong,2,성동구,서울숲공원
2025-04-01 21:16:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-01 21:16:00,Nokbeon-dong,4,은평구,은평평화공원
2025-04-01 21:17:00,Beon3(sam)-dong,20,강북구,북서울꿈의숲
2025-04-01 21:20:00,Seongsu1ga1(il)-dong,13,성동구,서울숲공원
2025-04-01 21:20:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-01 21:26:00,Nokbeon-dong,3,은평구,은평평화공원
2025-04-01 21:26:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-01 21:27:00,Beon3(sam)-dong,25,강북구,북서울꿈의숲
2025-04-01 21:30:00,Seongsu1ga1(il)-dong,8,성동구,서울숲공원
2025-04-01 21:30:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-01 21:36:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-01 21:36:00,Nokbeon-dong,4,은평구,은평평화공원
2025-04-01 21:37:00,Beon3(sam)-dong,14,강북구,북서울꿈의숲
2025-04-01 21:40:00,Seongsu1ga1(il)-dong,7,성동구,서울숲공원
2025-04-01 21:40:00,Amsa3(sam)-dong,2,강동구,암사생태공원
2025-04-01 21:46:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-01 21:46:00,Nokbeon-dong,1,은평구,은평평화공원
2025-04-01 21:47:00,Beon3(sam)-dong,17,강북구,북서울꿈의숲
2025-04-01 21:50:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-01 21:50:00,Seongsu1ga1(il)-dong,7,성동구,서울숲공원
2025-04-01 21:56:00,Nokbeon-dong,8,은평구,은평평화공원
2025-04-01 21:56:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-01 21:57:00,Beon3(sam)-dong,10,강북구,북서울꿈의숲
2025-04-01 22:00:00,Seongsu1ga1(il)-dong,3,성동구,서울숲공원
